Bleaching,Ocean,Year,Depth,Storms,HumanImpact,Siltation,Dynamite,Poison,Sewage,Industrial,Commercial
0,Atlantic,2007,18.0,0,1,1,0,0,0,0,0
0,Atlantic,2008,18.5,0,1,1,0,0,0,0,0
0,Atlantic,2005,19.0,0,1,1,0,0,0,0,0
0,Atlantic,2009,16.0,0,1,1,0,0,0,0,0
0,Atlantic,2010,19.0,0,2,1,0,0,0,0,0
0,Atlantic,2010,20.0,0,1,1,0,0,0,0,0
0,Atlantic,2005,19.0,0,1,1,0,0,0,0,0
0,Atlantic,2006,19.0,0,1,1,0,0,0,0,0
0,Atlantic,2007,18.0,0,1,1,0,0,0,0,0
0,Atlantic,2014,12.0,1,2,1,0,0,0,0,1
0,Atlantic,2013,11.0,1,2,1,0,0,0,0,1
0,Atlantic,2009,15.0,0,1,1,0,0,0,0,0
0,Atlantic,2008,10.0,0,1,1,0,0,0,0,1
0,Atlantic,2009,5.0,0,1,1,0,0,0,0,1
0,Atlantic,2011,7.0,0,1,1,0,0,1,0,1
0,Atlantic,2015,10.0,0,1,1,0,0,1,0,1
0,Atlantic,2011,5.0,0,1,1,0,0,1,0,1
0,Atlantic,2012,5.8,0,1,1,0,0,1,0,1
0,Atlantic,2016,10.0,0,1,1,0,0,1,0,1
0,Atlantic,2017,10.0,0,1,1,0,0,1,0,1
0,Atlantic,2016,2.0,0,1,0,0,0,1,0,1
0,Atlantic,2017,2.0,0,1,0,0,0,1,0,1
0,Atlantic,2016,3.0,0,1,0,0,0,1,0,1
0,Atlantic,2017,3.0,0,1,0,0,0,1,0,1
0,Atlantic,2002,5.5,1,1,0,0,0,1,0,0
0,Indian,2001,3.0,1,1,0,0,0,0,0,0
1,Indian,2001,10.0,1,1,0,0,0,0,0,0
0,Indian,1999,3.0,0,0,0,0,0,0,0,0
1,Indian,2003,6.0,0,0,2,0,0,0,0,2
0,Indian,2003,12.0,0,0,2,0,0,0,0,2
0,Indian,2002,9.0,0,1,0,0,0,0,0,0
0,Indian,2003,6.0,0,0,2,0,0,0,0,2
0,Atlantic,2016,10.0,0,1,1,0,0,2,0,1
0,Atlantic,2017,10.0,0,1,1,0,0,2,0,1
0,Indian,1999,4.0,0,0,0,0,0,0,0,0
0,Atlantic,2007,9.0,1,2,0,0,0,2,2,1
0,Atlantic,2007,15.0,1,1,1,0,0,2,0,1
0,Atlantic,2006,5.0,1,1,0,0,0,0,1,0
0,Atlantic,2006,10.0,1,1,0,0,0,0,1,0
0,Atlantic,2003,3.0,1,2,2,0,0,2,1,1
0,Atlantic,1999,3.0,1,1,0,0,0,0,0,0
0,Atlantic,1999,10.0,1,1,0,0,0,0,0,0
0,Atlantic,2005,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2005,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2005,3.0,1,1,1,0,0,1,0,2
0,Atlantic,2005,10.0,1,1,1,0,0,1,0,2
0,Atlantic,2006,3.0,1,1,1,0,0,1,0,2
0,Atlantic,2006,10.0,1,1,1,0,0,1,0,2
0,Atlantic,2006,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2006,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2007,3.0,1,2,1,0,0,1,0,1
0,Atlantic,2007,10.0,1,2,1,0,0,1,0,1
0,Atlantic,2008,3.0,1,2,1,0,0,1,0,1
0,Atlantic,2008,10.0,1,2,1,0,0,1,0,1
0,Atlantic,2009,3.0,1,2,1,0,0,1,0,1
0,Atlantic,2009,10.0,1,2,1,0,0,1,0,1
0,Atlantic,2012,3.0,0,2,0,0,0,1,0,1
0,Atlantic,2012,10.0,0,2,0,0,0,1,0,1
0,Atlantic,2004,3.0,1,1,0,0,0,0,0,1
0,Atlantic,2004,10.0,1,1,0,0,0,0,0,1
0,Atlantic,2003,3.0,1,1,1,0,0,1,0,2
0,Atlantic,2003,10.0,1,1,1,0,0,1,0,2
0,Atlantic,2002,3.0,1,1,0,0,0,1,0,0
0,Atlantic,2002,10.0,1,1,0,0,0,1,0,0
0,Atlantic,2003,3.0,1,1,1,0,0,0,0,2
0,Atlantic,2003,10.0,1,1,1,0,0,0,0,2
0,Atlantic,2005,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2005,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2005,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2005,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2006,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2006,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2006,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2006,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2007,3.0,1,1,1,0,0,1,1,1
0,Atlantic,2007,10.0,1,1,1,0,0,1,1,1
0,Atlantic,2008,10.0,1,1,1,0,0,1,1,1
0,Atlantic,2008,3.0,1,1,1,0,0,1,1,1
0,Atlantic,2009,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2009,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2004,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2004,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2003,3.0,0,2,1,0,0,2,2,0
0,Atlantic,1999,3.0,1,1,0,0,0,0,0,0
0,Atlantic,1999,10.0,1,1,0,0,0,0,0,0
0,Atlantic,2002,3.0,1,2,0,0,0,1,0,0
1,Atlantic,2002,10.0,1,2,0,0,0,1,0,0
0,Atlantic,2005,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2005,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2006,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2006,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2006,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2006,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2007,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2007,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2008,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2008,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2004,3.0,1,1,0,0,0,1,0,1
0,Atlantic,2004,10.0,1,1,0,0,0,1,0,1
0,Atlantic,2005,3.0,1,2,1,0,0,1,0,2
0,Atlantic,2005,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2001,3.0,1,2,0,0,0,1,0,0
0,Atlantic,2001,10.0,1,2,0,0,0,1,0,0
0,Atlantic,2003,3.0,1,1,1,0,0,1,0,1
0,Atlantic,2003,10.0,1,1,1,0,0,1,0,1
0,Atlantic,2003,8.0,0,2,2,0,1,2,2,1
0,Atlantic,2004,4.0,1,1,0,0,0,1,0,0
0,Atlantic,2008,2.0,1,2,1,0,0,1,0,0
0,Atlantic,2003,10.0,0,1,2,0,0,1,1,1
0,Atlantic,2008,2.5,1,1,1,0,0,1,0,0
0,Atlantic,2008,2.0,1,1,1,0,0,1,0,0
0,Atlantic,2002,5.0,1,1,0,0,0,0,0,0
0,Atlantic,2002,8.0,1,1,0,0,0,0,0,0
0,Atlantic,2008,1.5,1,2,1,0,0,1,0,0
0,Atlantic,2002,3.0,1,2,0,0,0,2,0,0
0,Atlantic,2002,3.0,1,2,0,0,0,2,0,0
0,Atlantic,2002,3.0,1,3,0,0,0,2,0,0
0,Atlantic,2002,5.0,1,2,0,0,0,2,0,0
0,Atlantic,2006,10.0,0,0,0,0,0,0,0,1
0,Atlantic,2006,10.0,0,0,1,0,0,0,0,1
0,Atlantic,2004,8.2,1,2,1,0,0,1,0,2
0,Atlantic,2004,10.6,1,2,1,0,0,1,0,2
0,Atlantic,2005,3.0,0,3,0,0,0,0,0,1
0,Atlantic,2006,3.0,0,3,0,0,0,0,0,1
0,Atlantic,2004,7.6,1,2,2,0,0,1,0,1
0,Atlantic,2004,10.9,1,2,2,0,0,1,0,1
0,Atlantic,2006,10.0,0,1,0,0,0,0,0,0
0,Atlantic,2004,6.4,1,3,3,0,0,2,3,1
0,Atlantic,2002,2.0,1,3,0,0,0,2,0,0
0,Atlantic,2002,4.5,1,3,0,0,0,2,0,0
0,Atlantic,2005,3.0,1,2,1,0,0,2,0,1
0,Atlantic,2005,10.0,1,2,1,0,0,2,0,1
0,Atlantic,2005,3.0,1,2,1,0,0,2,0,1
0,Atlantic,2005,10.0,1,2,1,0,0,2,0,1
0,Atlantic,2006,3.0,1,2,1,0,0,2,0,1
0,Atlantic,2006,10.0,1,2,1,0,0,2,0,1
0,Atlantic,2006,3.0,1,2,1,0,0,3,0,1
0,Atlantic,2006,10.0,1,2,1,0,0,3,0,1
0,Atlantic,2007,3.0,1,3,2,0,0,3,2,1
0,Atlantic,2007,10.0,1,3,2,0,0,3,2,1
0,Atlantic,2008,3.0,1,3,2,0,0,3,2,1
0,Atlantic,2008,10.0,1,3,2,0,0,3,2,1
0,Atlantic,2009,3.0,1,3,2,0,0,3,2,1
0,Atlantic,2009,10.0,1,3,2,0,0,3,2,1
0,Atlantic,2011,3.0,0,3,3,0,0,2,3,0
0,Atlantic,2003,7.0,1,1,0,0,0,0,0,3
0,Atlantic,2003,13.0,1,1,0,0,0,0,0,3
0,Atlantic,2015,5.3,1,1,0,0,0,2,0,1
0,Atlantic,2015,8.3,1,1,0,0,0,2,0,1
0,Atlantic,2015,1.7,0,3,3,0,0,2,1,0
0,Atlantic,2015,5.8,0,3,3,0,0,2,1,0
0,Atlantic,2017,2.3,0,3,3,0,0,2,1,0
0,Atlantic,2017,5.3,0,3,3,0,0,2,1,0
0,Atlantic,2015,1.4,0,2,1,0,0,1,0,0
0,Atlantic,2015,2.9,0,2,1,0,0,1,0,0
0,Atlantic,2014,2.3,0,2,1,0,0,2,0,1
0,Atlantic,2014,1.5,0,3,2,0,0,1,0,0
0,Atlantic,2014,3.3,0,3,2,0,0,1,0,0
0,Atlantic,2017,2.1,0,3,1,0,0,3,2,1
0,Atlantic,2017,3.7,0,3,1,0,0,3,2,1
0,Atlantic,2014,1.5,0,0,0,0,0,0,0,1
0,Atlantic,2014,6.0,0,0,0,0,0,0,0,1
0,Atlantic,2015,1.7,0,1,0,0,0,0,1,0
0,Atlantic,2015,3.2,0,1,0,0,0,0,1,0
0,Atlantic,2014,1.3,0,1,0,0,0,0,1,0
0,Atlantic,2016,4.7,1,1,0,0,0,2,1,2
0,Atlantic,2017,4.7,1,1,0,0,0,2,1,2
0,Atlantic,2017,2.3,1,1,0,0,0,2,1,2
0,Atlantic,2016,2.3,1,1,0,0,0,2,1,2
0,Atlantic,2017,3.3,0,2,1,0,0,0,0,1
0,Atlantic,2017,18.3,0,1,0,0,0,0,0,1
0,Atlantic,2017,5.0,0,0,0,0,0,0,0,0
0,Atlantic,2017,5.0,0,0,0,0,0,0,0,1
0,Atlantic,2004,12.0,0,1,0,0,0,1,0,1
0,Atlantic,2017,3.3,0,3,2,0,0,3,0,2
0,Atlantic,2017,10.0,0,3,2,0,0,3,0,2
0,Atlantic,2017,8.3,0,3,2,0,0,3,0,2
0,Atlantic,2017,3.3,0,3,2,0,0,3,0,2
0,Atlantic,2004,6.0,1,3,3,0,0,2,0,1
0,Atlantic,2004,11.0,1,3,3,0,0,2,0,1
0,Atlantic,2011,10.5,0,0,1,0,0,2,2,0
0,Atlantic,2005,6.0,0,1,1,0,0,2,2,2
0,Atlantic,2005,12.0,0,1,1,0,0,2,2,2
0,Atlantic,2011,12.0,0,0,1,0,0,2,2,0
0,Atlantic,2000,3.0,1,1,0,0,0,0,0,0
1,Atlantic,2000,10.0,1,1,0,0,0,0,0,0
0,Atlantic,2001,3.0,1,0,0,0,0,0,0,0
0,Atlantic,2001,10.0,1,0,0,0,0,0,0,0
1,Atlantic,2002,3.0,1,0,0,0,0,0,0,0
1,Atlantic,2002,10.0,1,0,0,0,0,0,0,0
0,Atlantic,2003,3.0,1,1,0,0,0,0,1,2
0,Atlantic,2003,10.0,1,1,0,0,0,0,1,2
0,Atlantic,2011,13.0,0,0,1,0,0,2,2,0
0,Atlantic,2001,3.0,1,1,0,0,0,0,0,0
1,Atlantic,2001,10.0,1,1,0,0,0,0,0,0
0,Atlantic,2010,10.0,0,0,1,0,0,2,2,0
0,Atlantic,2008,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2008,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2008,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2008,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2011,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2011,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2011,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2011,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2012,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2012,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2013,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2014,6.0,1,0,0,0,0,0,0,1
0,Atlantic,2014,12.0,1,0,0,0,0,0,0,1
0,Atlantic,2005,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2010,20.0,1,2,1,0,0,1,1,3
0,Atlantic,2009,7.0,1,3,0,0,0,1,0,3
0,Atlantic,2009,7.0,1,1,1,0,0,2,0,3
0,Atlantic,2010,6.7,1,2,1,0,0,1,1,3
0,Atlantic,2011,11.3,0,2,1,0,0,1,2,0
0,Atlantic,2004,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2004,18.0,1,2,1,0,0,1,0,2
0,Atlantic,2004,10.0,1,2,1,0,0,1,0,2
0,Atlantic,2004,18.0,1,2,1,0,0,1,0,2
0,Atlantic,2005,11.5,1,2,1,0,0,1,0,2
0,Atlantic,2009,16.0,1,2,1,0,0,1,0,2
0,Atlantic,2009,9.7,1,2,1,0,0,0,0,3
0,Atlantic,2010,6.7,1,2,1,0,0,1,1,3
0,Atlantic,2010,16.0,1,2,1,0,0,3,3,2
0,Atlantic,2011,16.0,1,2,1,0,0,3,3,2
0,Atlantic,2012,17.0,1,2,1,0,0,3,3,2
0,Atlantic,2013,16.0,1,2,1,0,0,3,3,2
0,Atlantic,2013,5.8,1,2,1,0,0,1,0,1
0,Atlantic,2010,12.0,1,3,2,0,0,3,3,2
0,Atlantic,2011,9.0,0,2,1,0,0,2,2,0
0,Atlantic,2003,6.5,1,2,1,0,0,1,0,3
0,Atlantic,2003,13.0,1,2,1,0,0,1,0,3
0,Atlantic,2008,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2008,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2008,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2008,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2011,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2011,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2011,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2011,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2012,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2012,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2012,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2012,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2013,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2014,6.0,1,2,1,0,0,1,0,2
0,Atlantic,2014,12.0,1,2,1,0,0,1,0,2
0,Atlantic,2009,9.7,1,2,1,0,0,0,0,3
0,Atlantic,2003,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2003,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2003,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2003,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2004,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2005,4.0,1,2,1,0,0,1,1,2
0,Atlantic,2013,16.7,1,1,0,0,0,0,0,1
0,Atlantic,2009,7.0,1,1,1,0,0,2,0,3
0,Atlantic,2009,9.7,1,2,1,0,0,1,1,3
0,Atlantic,2011,12.0,1,2,1,0,0,2,1,3
0,Atlantic,2007,2.0,1,3,2,0,0,1,0,3
0,Atlantic,2009,13.2,1,2,1,0,0,0,0,3
0,Atlantic,2009,2.0,1,2,1,0,0,0,0,1
0,Atlantic,2005,5.0,0,3,0,0,0,1,1,1
0,Atlantic,2006,6.0,0,3,0,0,0,1,2,1
0,Atlantic,2004,9.4,1,3,0,0,0,0,0,0
0,Atlantic,2005,10.0,0,3,0,0,0,1,1,1
0,Atlantic,2008,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2008,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2008,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2008,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2011,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2011,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2011,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2011,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2012,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2012,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2012,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2012,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2013,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2014,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2014,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2002,10.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,10.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,10.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2004,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2004,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2005,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2005,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2006,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2006,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2007,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2007,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2008,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2008,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2002,10.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,10.0,1,3,0,0,0,0,0,0
0,Atlantic,2010,10.0,1,3,3,0,0,0,0,0
0,Atlantic,2009,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2010,10.0,1,3,3,0,0,0,0,0
0,Atlantic,2009,10.0,1,3,2,0,0,0,0,0
0,Atlantic,2011,10.0,1,3,3,0,0,0,0,0
0,Atlantic,2011,10.0,1,3,3,0,0,0,0,0
0,Atlantic,2012,10.0,1,3,3,0,0,0,0,0
0,Atlantic,2002,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2004,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2004,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2005,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2005,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2006,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2006,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2007,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2007,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2008,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2008,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2010,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2009,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2010,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2009,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2011,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2011,6.0,1,3,0,0,0,0,0,0
0,Atlantic,2012,6.0,1,3,0,0,0,0,0,0
0,Atlantic,1998,12.0,0,1,0,0,0,0,0,0
0,Atlantic,2000,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2000,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2003,6.5,1,1,0,0,0,0,0,3
0,Atlantic,2003,13.0,1,1,0,0,0,0,0,3
0,Atlantic,2000,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2003,13.0,1,1,0,0,0,0,0,3
0,Atlantic,2008,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2008,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2011,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2012,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2012,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2013,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2014,12.0,1,1,0,0,0,1,0,3
0,Atlantic,2007,2.0,1,3,2,0,0,3,2,3
0,Atlantic,2013,8.0,1,2,3,0,0,2,1,2
0,Atlantic,2009,3.3,1,3,3,0,0,2,1,3
0,Atlantic,2009,3.3,1,3,2,0,0,1,0,3
0,Atlantic,2005,6.0,1,1,0,0,0,0,0,3
0,Atlantic,2005,10.0,1,1,0,0,0,0,0,3
0,Atlantic,2005,2.0,1,2,1,0,0,2,1,3
0,Atlantic,2005,9.0,1,2,1,0,0,2,1,3
0,Atlantic,2005,12.0,1,2,1,0,0,3,2,2
0,Atlantic,2009,2.0,1,3,2,0,0,1,1,3
0,Atlantic,2009,20.7,1,1,1,0,0,1,0,1
0,Atlantic,2009,16.0,1,2,0,0,0,2,0,3
0,Atlantic,2013,10.7,1,1,1,0,0,0,0,1
0,Atlantic,2007,12.0,1,2,0,0,0,2,0,3
0,Atlantic,2007,12.0,1,2,0,0,0,2,0,3
0,Atlantic,2007,12.3,1,2,0,0,0,2,0,3
0,Atlantic,2008,12.0,1,2,0,0,0,2,0,3
0,Atlantic,2008,13.0,1,2,0,0,0,2,0,3
0,Atlantic,2008,15.0,1,2,0,0,0,2,0,3
0,Atlantic,2010,18.0,1,1,1,0,0,1,0,0
0,Atlantic,2012,12.0,1,1,1,0,0,0,1,1
0,Atlantic,2009,18.0,1,2,0,0,0,2,0,3
0,Atlantic,2008,12.0,1,2,0,0,0,2,0,3
0,Atlantic,2007,12.0,1,2,0,0,0,2,0,3
0,Atlantic,2007,15.0,1,2,0,0,0,2,0,3
0,Atlantic,2007,14.0,1,2,0,0,0,2,0,3
0,Atlantic,2010,13.0,1,1,1,0,0,0,1,1
0,Atlantic,2011,13.0,1,1,1,0,0,0,1,1
0,Atlantic,2004,10.1,1,3,0,0,0,1,0,0
0,Atlantic,2005,11.0,1,3,0,0,0,1,0,0
0,Atlantic,2002,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2002,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2003,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2004,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2004,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2005,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2005,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2006,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2006,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2007,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2007,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2007,11.0,1,2,0,0,0,1,0,0
0,Atlantic,2008,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2008,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2009,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2010,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2010,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2009,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2011,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2011,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2012,12.0,1,3,0,0,0,0,0,0
0,Atlantic,2014,12.5,0,2,0,0,0,2,0,0
0,Atlantic,1998,12.0,0,2,0,0,0,2,0,0
0,Atlantic,2000,12.0,1,2,0,0,0,2,0,0
0,Atlantic,2000,6.0,1,2,0,0,0,2,0,0
0,Atlantic,2003,6.5,1,2,1,0,0,0,0,3
0,Atlantic,2003,13.0,1,2,1,0,0,0,0,3
0,Atlantic,2008,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2008,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2008,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2008,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2011,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2011,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2011,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2011,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2012,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2012,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2012,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2012,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2013,12.0,1,2,0,0,0,0,0,3
0,Atlantic,2014,6.0,1,2,0,0,0,0,0,3
0,Atlantic,2014,12.0,1,2,0,0,0,0,0,3
0,Atlantic,1998,12.0,0,2,0,0,0,1,0,0
0,Atlantic,2003,6.5,1,2,1,0,0,1,0,3
0,Atlantic,2003,13.0,1,2,1,0,0,1,0,3
0,Atlantic,2008,1.0,1,0,1,0,0,1,1,1
0,Atlantic,2007,2.3,1,1,1,0,0,2,2,2
0,Atlantic,2007,10.0,1,1,1,0,0,2,2,2
0,Atlantic,2007,3.3,0,2,2,0,0,2,1,2
0,Atlantic,2007,10.0,0,2,2,0,0,2,1,2
0,Atlantic,2003,4.0,1,2,1,0,0,1,1,1
0,Atlantic,2003,11.0,1,2,1,0,0,1,1,1
0,Atlantic,2006,5.0,1,2,1,0,0,1,1,2
0,Atlantic,2006,10.0,1,2,1,0,0,1,1,2
0,Atlantic,2006,12.0,1,2,1,0,0,1,1,2
0,Atlantic,2007,5.0,1,1,1,0,0,2,2,2
0,Atlantic,2007,10.7,1,1,1,0,0,2,2,2
0,Atlantic,2009,10.0,1,1,1,0,0,0,1,0
0,Atlantic,2016,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2008,6.0,1,2,0,0,0,1,0,2
0,Atlantic,2008,12.0,1,2,0,0,0,1,0,2
0,Atlantic,2008,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2008,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2008,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2008,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2011,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2011,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2011,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2011,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2012,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2012,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2012,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2012,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2013,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2013,12.0,1,1,0,0,0,0,0,0
0,Atlantic,2014,6.0,1,1,0,0,0,0,0,0
0,Atlantic,2014,12.0,1,1,0,0,0,0,0,0
